ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10400515100760001,9/26/2023,9/27/2023 8:29,22:45,23:00,0.812,A,Consumption
'10400515100760001,9/26/2023,9/27/2023 8:29,23:00,23:15,0.965,A,Consumption
'10400515100760001,9/26/2023,9/27/2023 8:29,23:15,23:30,1.444,A,Consumption
'10400515100760001,9/26/2023,9/27/2023 8:29,23:30,23:45,1.677,A,Consumption
'10400515100760001,9/26/2023,9/27/2023 8:29,23:45,0:00,1.542,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,0:00,0:15,3.309,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,0:15,0:30,3.394,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,0:30,0:45,3.429,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,0:45,1:00,2.474,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,1:00,1:15,0.668,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,1:15,1:30,0.616,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,1:30,1:45,0.58,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,1:45,2:00,0.518,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,2:00,2:15,0.688,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,2:15,2:30,1.371,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,2:30,2:45,0.842,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,2:45,3:00,0.59,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,3:00,3:15,0.512,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,3:15,3:30,0.666,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,3:30,3:45,0.435,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,3:45,4:00,0.745,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,4:00,4:15,0.506,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,4:15,4:30,0.783,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,4:30,4:45,0.496,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,4:45,5:00,0.737,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,5:00,5:15,0.499,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,5:15,5:30,0.783,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,5:30,5:45,0.64,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,5:45,6:00,0.811,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,6:00,6:15,0.579,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,6:15,6:30,0.919,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,6:30,6:45,0.437,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,6:45,7:00,0.25,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,7:00,7:15,0.246,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,7:15,7:30,0.408,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,7:30,7:45,0.363,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,7:45,8:00,0.45,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,8:00,8:15,0.256,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,8:15,8:30,0.235,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,8:30,8:45,0.471,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,8:45,9:00,0.186,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,9:00,9:15,0.629,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,9:15,9:30,0.193,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,9:30,9:45,0.227,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,9:45,10:00,0.219,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,10:00,10:15,0.239,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,10:15,10:30,0.221,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,10:30,10:45,0.211,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,10:45,11:00,0.167,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,11:00,11:15,0.221,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,11:15,11:30,0.185,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,11:30,11:45,0.212,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,11:45,12:00,0.341,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,12:00,12:15,0.297,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,12:15,12:30,0.217,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,12:30,12:45,0.196,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,12:45,13:00,0.172,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,13:00,13:15,0.407,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,13:15,13:30,0.552,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,13:30,13:45,0.405,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,13:45,14:00,0.356,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,14:00,14:15,0.554,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,14:15,14:30,0.553,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,14:30,14:45,0.739,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,14:45,15:00,0.594,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,15:00,15:15,0.707,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,15:15,15:30,0.669,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,15:30,15:45,0.773,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,15:45,16:00,0.713,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,16:00,16:15,0.692,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,16:15,16:30,0.764,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,16:30,16:45,0.742,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,16:45,17:00,0.774,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,17:00,17:15,0.648,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,17:15,17:30,0.606,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,17:30,17:45,0.645,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,17:45,18:00,0.854,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,18:00,18:15,0.905,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,18:15,18:30,1.118,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,18:30,18:45,0.747,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,18:45,19:00,0.939,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,19:00,19:15,0.928,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,19:15,19:30,1.175,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,19:30,19:45,1.783,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,19:45,20:00,1.089,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,20:00,20:15,0.862,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,20:15,20:30,0.78,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,20:30,20:45,0.481,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,20:45,21:00,0.813,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,21:00,21:15,0.609,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,21:15,21:30,0.775,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,21:30,21:45,0.614,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,21:45,22:00,1.125,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,22:00,22:15,1.164,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,22:15,22:30,1.396,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,22:30,22:45,1.449,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,22:45,23:00,1.071,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,23:00,23:15,1.593,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,23:15,23:30,1.4,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,23:30,23:45,1.385,A,Consumption
'10400515100760001,9/27/2023,9/28/2023 8:33,23:45,0:00,1.422,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,0:00,0:15,1.394,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,0:15,0:30,1.58,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,0:30,0:45,0.671,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,0:45,1:00,0.455,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,1:00,1:15,0.719,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,1:15,1:30,0.477,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,1:30,1:45,0.875,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,1:45,2:00,0.498,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,2:00,2:15,0.72,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,2:15,2:30,1.036,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,2:30,2:45,0.415,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,2:45,3:00,0.928,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,3:00,3:15,0.456,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,3:15,3:30,0.922,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,3:30,3:45,0.432,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,3:45,4:00,0.514,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,4:00,4:15,1.346,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,4:15,4:30,0.453,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,4:30,4:45,0.462,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,4:45,5:00,0.614,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,5:00,5:15,0.397,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,5:15,5:30,0.467,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,5:30,5:45,0.758,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,5:45,6:00,0.471,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,6:00,6:15,1.021,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,6:15,6:30,0.793,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,6:30,6:45,0.246,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,6:45,7:00,0.23,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,7:00,7:15,0.314,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,7:15,7:30,0.371,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,7:30,7:45,0.266,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,7:45,8:00,0.395,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,8:00,8:15,0.198,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,8:15,8:30,0.58,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,8:30,8:45,0.269,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,8:45,9:00,0.224,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,9:00,9:15,0.307,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,9:15,9:30,0.225,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,9:30,9:45,0.206,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,9:45,10:00,0.204,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,10:00,10:15,0.316,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,10:15,10:30,0.233,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,10:30,10:45,0.226,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,10:45,11:00,0.224,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,11:00,11:15,0.204,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,11:15,11:30,0.21,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,11:30,11:45,0.247,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,11:45,12:00,0.178,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,12:00,12:15,0.168,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,12:15,12:30,0.219,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,12:30,12:45,0.219,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,12:45,13:00,0.178,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,13:00,13:15,0.184,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,13:15,13:30,0.177,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,13:30,13:45,0.524,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,13:45,14:00,0.558,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,14:00,14:15,0.36,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,14:15,14:30,0.745,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,14:30,14:45,0.803,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,14:45,15:00,0.831,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,15:00,15:15,0.73,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,15:15,15:30,0.816,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,15:30,15:45,0.703,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,15:45,16:00,0.504,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,16:00,16:15,0.618,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,16:15,16:30,0.488,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,16:30,16:45,0.566,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,16:45,17:00,0.926,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,17:00,17:15,0.47,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,17:15,17:30,0.784,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,17:30,17:45,0.874,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,17:45,18:00,1.022,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,18:00,18:15,0.963,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,18:15,18:30,0.992,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,18:30,18:45,0.946,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,18:45,19:00,0.955,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,19:00,19:15,0.792,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,19:15,19:30,1.456,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,19:30,19:45,1.111,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,19:45,20:00,1.251,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,20:00,20:15,1.119,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,20:15,20:30,1.202,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,20:30,20:45,0.765,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,20:45,21:00,0.542,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,21:00,21:15,0.748,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,21:15,21:30,0.84,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,21:30,21:45,1.085,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,21:45,22:00,1.059,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,22:00,22:15,1.627,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,22:15,22:30,2.296,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,22:30,22:45,1.406,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,22:45,23:00,1.211,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,23:00,23:15,0.785,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,23:15,23:30,0.807,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,23:30,23:45,0.806,A,Consumption
'10400515100760001,9/28/2023,9/29/2023 8:30,23:45,0:00,0.902,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,0:00,0:15,2.351,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,0:15,0:30,2.87,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,0:30,0:45,2.385,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,0:45,1:00,2.84,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,1:00,1:15,2.365,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,1:15,1:30,2.784,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,1:30,1:45,2.309,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,1:45,2:00,2.77,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,2:00,2:15,2.309,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,2:15,2:30,1.315,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,2:30,2:45,0.495,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,2:45,3:00,0.925,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,3:00,3:15,0.462,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,3:15,3:30,0.576,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,3:30,3:45,0.717,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,3:45,4:00,0.409,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,4:00,4:15,0.659,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,4:15,4:30,0.404,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,4:30,4:45,0.846,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,4:45,5:00,0.543,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,5:00,5:15,0.493,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,5:15,5:30,0.47,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,5:30,5:45,0.847,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,5:45,6:00,0.413,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,6:00,6:15,0.921,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,6:15,6:30,0.586,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,6:30,6:45,0.664,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,6:45,7:00,0.438,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,7:00,7:15,0.236,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,7:15,7:30,0.311,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,7:30,7:45,0.322,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,7:45,8:00,0.522,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,8:00,8:15,0.516,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,8:15,8:30,0.61,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,8:30,8:45,0.563,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,8:45,9:00,0.539,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,9:00,9:15,0.475,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,9:15,9:30,0.272,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,9:30,9:45,0.218,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,9:45,10:00,0.252,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,10:00,10:15,0.323,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,10:15,10:30,0.243,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,10:30,10:45,0.28,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,10:45,11:00,0.286,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,11:00,11:15,0.259,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,11:15,11:30,0.242,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,11:30,11:45,0.245,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,11:45,12:00,0.573,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,12:00,12:15,0.234,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,12:15,12:30,0.544,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,12:30,12:45,0.239,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,12:45,13:00,0.619,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,13:00,13:15,0.659,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,13:15,13:30,0.472,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,13:30,13:45,0.659,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,13:45,14:00,0.512,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,14:00,14:15,0.431,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,14:15,14:30,0.461,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,14:30,14:45,0.556,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,14:45,15:00,0.678,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,15:00,15:15,0.618,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,15:15,15:30,0.831,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,15:30,15:45,0.779,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,15:45,16:00,0.726,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,16:00,16:15,0.809,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,16:15,16:30,0.863,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,16:30,16:45,0.718,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,16:45,17:00,0.884,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,17:00,17:15,0.934,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,17:15,17:30,0.764,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,17:30,17:45,0.64,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,17:45,18:00,0.719,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,18:00,18:15,0.83,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,18:15,18:30,0.861,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,18:30,18:45,0.884,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,18:45,19:00,0.584,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,19:00,19:15,0.72,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,19:15,19:30,0.868,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,19:30,19:45,1.001,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,19:45,20:00,0.916,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,20:00,20:15,0.848,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,20:15,20:30,0.759,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,20:30,20:45,0.586,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,20:45,21:00,0.629,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,21:00,21:15,0.632,A,Consumption
'10400515100760001,9/29/2023,9/30/2023 9:32,21:15,21:30,0.671,A,Consumption
